benchmark_model,method,n,L,N,spot_eval,x_eval,price_benchmark,price_cfft,abs_price_err,delta_benchmark,delta_z,abs_delta_z_err,rel_delta_z_err,delta_fd,abs_delta_fd_err,rel_delta_fd_err
black_scholes_call,legacy_hyndman_2017,64,10.0,128,88.0,4.477336814478207,3.1960600256351697,2.5402033303027753,0.6558566953323943,0.3123617856665366,-2.1029119670282244,2.4152737526947607,7.732295893817173,0.017036052194784095,0.2953257334717525,0.945460510931478
black_scholes_call,legacy_hyndman_2017,64,10.0,128,90.0,4.499809670330265,3.8614041422311303,3.0867652663344365,0.7746388758966938,0.35316016226972924,-2.1309609972312673,2.4841211595009964,7.0339789843105995,-0.00023629017126204922,0.35339645244099127,1.0006690736852748
black_scholes_call,legacy_hyndman_2017,64,10.0,128,92.0,4.5217885770490405,4.609241550045866,3.0867652663344365,1.5224762837114292,0.3947699812553859,-2.084635758161022,2.479405739416408,6.2806339315157365,-0.0002311534284085264,0.39500113468379444,1.0005855395277863
black_scholes_call,legacy_hyndman_2017,64,10.0,128,94.0,4.543294782270004,5.440687671295784,3.0867652663344365,2.3539224049613474,0.4366859219891813,-2.0402818058597236,2.476967727848905,5.672195056268085,-0.00022623527035728116,0.4369121572595386,1.0005180731939485
black_scholes_call,legacy_hyndman_2017,64,10.0,128,96.0,4.564348191467836,6.355865710945771,3.0867652663344365,3.2691004446113348,0.47842377345126075,-1.9977759349043127,2.4761997083555736,5.175745533071499,-0.00022152203555817114,0.47864529548681894,1.000463024723793
black_scholes_call,legacy_hyndman_2017,64,10.0,128,98.0,4.584967478670572,7.353963938187185,2.5368804997694028,4.817083438417782,0.5195349581897009,-2.0508779471546212,2.5704129053443223,4.947526369160653,0.006830640167736164,0.5127043180219647,0.9868523954739499
black_scholes_call,legacy_hyndman_2017,64,10.0,128,100.0,4.605170185988092,8.433318690109608,2.5368804997694028,5.896438190340206,0.5596176923702425,-2.0098603882115293,2.5694780805817716,4.591488288547188,0.006694027364381441,0.5529236650058611,0.98803821348816
black_scholes_call,legacy_hyndman_2017,64,10.0,128,102.0,4.624972813284271,9.591516233298826,2.5368804997694028,7.054635733529423,0.5983246900105388,-1.9704513609916952,2.568776051002234,4.2932810460437265,0.006562771925864157,0.5917619180846746,0.9890314205055644
black_scholes_call,legacy_hyndman_2017,64,10.0,128,104.0,4.6443908991413725,10.825506683634117,3.1913594439028965,7.63414723973122,0.6353675581216983,-2.0191027399027304,2.6544702980244286,4.177849913948536,0.010836532280707882,0.6245310258409904,0.9829444671164147
black_scholes_call,legacy_hyndman_2017,64,10.0,128,106.0,4.663439094112067,12.13172366615931,3.1913594439028965,8.940364222256413,0.6705182072544463,-1.9810064617913579,2.6515246690458043,3.954440968729148,0.010632069407486977,0.6598861378469594,0.9841435037968292
black_scholes_call,legacy_hyndman_2017,64,10.0,128,108.0,4.68213122712422,13.506204172350948,3.1913594439028965,10.314844728448051,0.7036077185022969,-1.94432115694337,2.647928875445667,3.763359619024735,0.010435179233274257,0.6931725392690226,0.9851690381460187
black_scholes_call,legacy_hyndman_2017,64,10.0,128,110.0,4.700480365792417,14.944704023535394,3.1913594439028965,11.753344579632497,0.7345231686891708,-1.9089698631807634,2.643493031869934,3.5989239612244073,0.010245448701760178,0.7242777199874106,0.986051564962826
black_scholes_call,legacy_hyndman_2017,64,10.0,128,112.0,4.718498871295094,16.442805373323324,3.1913594439028965,13.251445929420427,0.7632029291503626,-1.8748811156239638,2.6380840447743266,3.456595806977811,0.010062494260657319,0.7531404348897053,0.9868154407218283
black_scholes_call,legacy_hyndman_2017,64,10.0,128,114.0,4.736198448394496,17.996013695154332,2.712974149330906,15.283039545823426,0.7896309307590652,-1.9036523957340166,2.6932833264930816,3.4108128513963507,-0.002189617095476387,0.7918205478545416,1.0027729626717783
black_scholes_call,legacy_hyndman_2017,64,10.0,128,116.0,4.7535901911063645,19.59984264132177,2.712974149330906,16.886868491990867,0.8138303394052575,-1.8708308027041196,2.684661142109377,3.298797073688985,-0.0021518650765888626,0.8159822044818463,1.00264411999946
black_scholes_call,legacy_hyndman_2017,64,10.0,128,118.0,4.770684624465665,21.249885985910595,2.712974149330906,18.53691183657969,0.8358570219055594,-1.8391218060481176,2.674978827953677,3.200282773069667,-0.0021153927871551534,0.8379724146927146,1.0025308069821948
black_scholes_call,legacy_hyndman_2017,64,10.0,128,120.0,4.787491742782046,22.941876553071737,2.712974149330906,20.228902403740832,0.8557931107432982,-1.8084697759473158,2.664262886690614,3.1132090843505056,-0.0020801362407025675,0.8578732469840008,1.0024306531737512
black_scholes_call,legacy_hyndman_2017,64,10.0,128,122.0,4.804021044733257,24.671732576245645,3.1523568893897234,21.519375686855923,0.8737409037733159,-1.8637688324629258,2.737509736236242,3.1330909705773187,0.012771336161841897,0.860969567611474,0.9853831540829919
black_scholes_call,legacy_hyndman_2017,64,10.0,128,124.0,4.820281565605037,26.435592337121264,3.1523568893897234,23.283235447731542,0.8898172669412683,-1.8337080448425562,2.7235253117838245,3.0607692309072587,0.012565346868908964,0.8772519200723593,0.9858787333807286
black_scholes_call,legacy_hyndman_2017,64,10.0,128,126.0,4.836281906951478,28.229838207096435,3.1523568893897234,25.077481317706713,0.9041486473668033,-1.8046015679402931,2.7087502153070964,2.9959124787676488,0.01236589691860882,0.8917827504481945,0.9863231594112067
